2616,13
2617,14
2618,15
2619,15
2620,16
2621,16
2622,15
2623,15
2624,14
2625,13
2626,14
2627,15
2628,15
2629,15
2630,14
2631,15
2632,15
2633,15
2634,16
2635,17
2636,17
2637,16
2638,17
2639,17
2640,17
2641,17
2642,17
2643,17
2644,17
2645,19
2646,19
2647,18
2648,18
2649,18
2650,17
2651,17
2652,17
2653,16
2654,16
2655,16
2656,16
2657,14
2658,16
2659,16
2660,16
2661,16
2662,15
2663,15
2664,14
2665,14
2666,14
2667,14
2668,13
2669,13
2670,12
2671,13
2672,13
2673,13
2674,15
2675,16
2676,16
2677,15
2678,15
2679,15
2680,15
2681,15
2682,15
2683,15
2684,15
2685,14
2686,15
2687,15
2688,14
2689,15
2690,15
2691,16
2692,16
2693,17
2694,17
2695,15
2696,15
2697,16
2698,16
2699,16
2700,16
2701,16
2702,16
2703,16
2704,16
2705,16
2706,16
2707,16
2708,15
2709,15
2710,15
2711,15
2712,15
2713,15
2714,16
2715,16
2716,16
2717,15
2718,15
2719,15
2720,15
2721,14
2722,14
2723,15
2724,14
2725,13
2726,13
2727,13
2728,13
2729,14
2730,15
2731,14
2732,14
2733,15
2734,14
2735,14
2736,13
2737,13
2738,13
2739,12
2740,14
2741,13
2742,13
2743,11
2744,11
2745,11
2746,12
2747,11
2748,11
2749,11
2750,11
2751,11
2752,11
2753,11
2754,11
2755,11
2756,11
2757,11
2758,10
2759,10
2760,10
2761,10
2762,10
2763,10
2764,9
2765,9
2766,9
2767,9
2768,9
2769,9
2770,9
2771,9
2772,9
2773,8
2774,7
2775,7
2776,6
2777,6
2778,6
2779,5
2780,4
2781,4
2782,4
2783,3
2784,3
2785,3
2786,3
2787,3
2788,3
2789,3
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
7834,1
7835,2
7836,3
7837,3
7838,3
7839,3
7840,3
7841,3
7842,4
7843,4
7844,4
7845,5
7846,5
7847,5
7848,5
7849,5
7850,5
7851,5
7852,5
7853,5
7854,5
7855,5
7856,5
7857,6
7858,6
7859,7
7860,10
7861,10
7862,11
7863,11
7864,13
7865,13
7866,13
7867,14
7868,14
7869,14
7870,15
7871,16
7872,16
7873,16
7874,17
7875,19
7876,19
7877,19
7878,19
7879,19
7880,19
7881,19
7882,19
7883,19
7884,20
7885,19
7886,18
7887,19
7888,19
7889,19
7890,19
7891,20
7892,20
7893,20
7894,20
7895,19
7896,19
7897,20
7898,21
7899,22
7900,22
7901,22
7902,22
7903,22
7904,22
7905,23
7906,23
7907,23
7908,23
7909,22
7910,19
7911,19
7912,18
7913,19
7914,17
7915,17
7916,17
7917,16
7918,16
7919,16
7920,15
7921,14
7922,14
7923,14
7924,14
7925,12
7926,13
7927,13
7928,13
7929,14
7930,14
7931,15
7932,15
7933,15
7934,13
7935,13
7936,13
7937,15
7938,15
7939,15
7940,15
7941,14
7942,13
7943,13
7944,13
7945,13
7946,13
7947,12
7948,11
7949,10
7950,11
7951,11
7952,11
7953,11
7954,11
7955,11
7956,11
7957,10
7958,10
7959,10
7960,11
7961,11
7962,12
7963,11
7964,11
7965,11
7966,11
7967,11
7968,11
7969,11
7970,12
7971,12
7972,12
7973,12
7974,11
7975,11
7976,10
7977,10
7978,10
7979,10
7980,10
7981,10
7982,11
7983,11
7984,11
7985,11
7986,13
7987,10
7988,10
7989,10
7990,10
7991,11
7992,11
7993,11
7994,12
7995,12
7996,12
7997,12
7998,12
7999,12
8000,12
8001,12
8002,13
8003,13
8004,14
8005,13
8006,13
8007,13
8008,13
8009,14
8010,13
8011,14
8012,13
8013,13
8014,13
8015,13
8016,13
8017,13
8018,13
8019,13
8020,12
8021,12
8022,12
8023,12
8024,12
8025,12
8026,12
8027,12
8028,12
8029,13
8030,13
8031,12
8032,11
8033,11
8034,11
8035,11
8036,9
8037,10
8038,10
8039,10
8040,10
8041,9
8042,9
8043,9
8044,8
8045,8
8046,8
8047,8
8048,8
8049,8
8050,8
8051,8
8052,7
8053,7
8054,6
8055,6
8056,8
8057,8
8058,8
8059,7
8060,7
8061,6
8062,7
8063,8
8064,8
8065,8
8066,8
8067,8
8068,8
8069,10
8070,10
8071,10
8072,10
8073,10
8074,10
8075,10
8076,10
8077,10
8078,10
8079,8
8080,8
8081,8
8082,8
8083,8
8084,8
8085,8
8086,8
8087,7
8088,9
8089,9
8090,9
8091,10
8092,10
8093,11
8094,11
8095,11
8096,11
8097,11
8098,12
8099,13
8100,13
8101,14
8102,14
8103,14
8104,14
8105,14
8106,12
8107,12
8108,12
8109,13
8110,13
8111,13
8112,12
8113,11
8114,11
8115,11
8116,11
8117,11
8118,11
8119,9
8120,9
8121,9
8122,9
8123,9
8124,9
8125,9
8126,9
8127,9
8128,9
8129,9
8130,9
8131,9
8132,9
8133,9
8134,9
8135,9
8136,9
8137,9
8138,7
8139,7
8140,7
8141,6
8142,6
8143,5
8144,5
8145,5
8146,5
8147,5
8148,4
8149,3
8150,2
8151,1
8152,1
8153,1
8154,1
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8162,2
8163,2
8164,2
8165,2
8166,2
8167,2
8168,2
8169,2
8170,2
8171,2
8172,2
8173,2
8174,3
8175,4
8176,4
8177,4
8178,6
8179,6
8180,6
8181,6
8182,6
8183,6
8184,7
8185,7
8186,8
8187,8
8188,8
8189,8
8190,8
8191,8
8192,8
8193,8
8194,8
8195,8
8196,8
8197,9
8198,9
8199,9
8200,10
8201,10
8202,10
8203,10
8204,11
8205,11
8206,11
8207,11
8208,11
8209,10
8210,10
8211,10
8212,9
8213,9
8214,9
8215,9
8216,9
8217,9
8218,9
8219,9
8220,10
8221,10
8222,10
8223,11
8224,11
8225,10
8226,10
8227,11
8228,10
8229,10
8230,10
8231,11
8232,11
8233,11
8234,10
8235,11
8236,10
8237,10
8238,11
8239,11
8240,11
8241,11
8242,12
8243,12
8244,12
8245,12
8246,12
8247,11
8248,11
8249,12
8250,11
8251,11
8252,12
8253,13
8254,12
8255,12
8256,12
8257,12
8258,12
8259,12
8260,12
8261,13
8262,13
8263,14
8264,14
8265,14
8266,14
8267,14
8268,14
8269,14
8270,13
8271,13
8272,13
8273,12
8274,11
8275,11
8276,11
8277,10
8278,9
8279,10
8280,11
8281,10
8282,10
8283,10
8284,10
8285,9
8286,9
8287,9
8288,8
8289,8
8290,8
8291,8
8292,7
8293,7
8294,7
8295,7
8296,8
8297,9
8298,10
8299,9
8300,9
8301,9
8302,8
8303,7
8304,7
8305,7
8306,7
8307,7
8308,7
8309,7
8310,7
8311,7
8312,8
8313,7
8314,7
8315,7
8316,7
8317,8
8318,8
8319,9
8320,9
8321,9
8322,10
8323,10
8324,10
8325,10
8326,10
8327,10
8328,11
8329,11
8330,10
8331,10
8332,10
8333,10
8334,10
8335,10
8336,10
8337,10
8338,10
8339,10
8340,10
8341,10
8342,10
8343,10
8344,10
8345,10
8346,9
8347,9
8348,9
8349,10
8350,10
8351,10
8352,10
8353,11
8354,12
8355,12
8356,13
8357,13
8358,14
8359,15
8360,15
8361,14
8362,13
8363,13
8364,13
8365,14
8366,14
8367,13
8368,13
8369,13
8370,13
8371,13
8372,12
8373,13
8374,13
8375,13
8376,13
8377,14
8378,13
8379,12
8380,12
8381,12
8382,12
8383,12
8384,12
8385,12
8386,12
8387,12
8388,12
8389,12
8390,12
8391,12
8392,12
8393,12
8394,12
8395,12
8396,12
8397,11
8398,11
8399,10
8400,10
8401,10
8402,11
8403,10
8404,9
8405,9
8406,8
8407,8
8408,7
8409,6
8410,6
8411,6
8412,6
8413,6
8414,6
8415,5
8416,5
8417,5
8418,5
8419,4
8420,4
8421,5
8422,7
8423,7
8424,8
8425,8
8426,8
8427,7
8428,7
8429,7
8430,7
8431,7
8432,7
8433,8
8434,9
8435,10
8436,11
8437,11
8438,11
8439,11
8440,11
8441,11
8442,11
8443,11
8444,11
8445,11
8446,12
8447,12
8448,11
8449,11
8450,11
8451,11
8452,11
8453,11
8454,11
8455,11
8456,11
8457,11
8458,11
8459,13
8460,13
8461,13
8462,13
8463,14
8464,14
8465,14
8466,14
8467,15
8468,15
8469,15
8470,15
8471,15
8472,13
8473,12
8474,11
8475,11
8476,11
8477,11
8478,11
8479,11
8480,12
8481,12
8482,12
8483,11
8484,10
8485,10
8486,9
8487,9
8488,9
8489,10
8490,10
8491,10
8492,12
8493,12
8494,13
8495,13
8496,12
8497,12
8498,12
8499,12
8500,12
8501,14
8502,13
8503,14
8504,14
8505,14
8506,14
8507,14
8508,14
8509,12
8510,12
8511,12
8512,12
8513,11
8514,12
8515,12
8516,12
8517,12
8518,12
8519,12
8520,12
8521,11
8522,11
8523,11
8524,11
8525,11
8526,13
8527,13
8528,14
8529,14
8530,13
8531,13
8532,13
8533,13
8534,13
8535,12
8536,12
8537,12
8538,13
8539,12
8540,12
8541,13
8542,11
8543,11
8544,10
8545,10
8546,10
8547,10
8548,10
8549,10
8550,10
8551,8
8552,8
8553,7
8554,8
8555,9
8556,9
8557,9
8558,10
8559,10
8560,10
8561,10
8562,10
8563,10
8564,10
8565,11
8566,11
8567,11
8568,11
8569,11
8570,11
8571,11
8572,12
8573,12
8574,12
8575,13
8576,11
8577,11
8578,11
8579,11
8580,11
8581,11
8582,11
8583,11
8584,11
8585,11
8586,11
8587,11
8588,10
8589,10
8590,10
8591,9
8592,9
8593,9
8594,9
8595,9
8596,9
8597,9
8598,9
8599,9
8600,10
8601,10
8602,10
8603,11
8604,11
8605,11
8606,11
8607,12
8608,11
8609,11
8610,12
8611,13
8612,13
8613,14
8614,14
8615,13
8616,13
8617,12
8618,12
8619,12
8620,12
8621,12
8622,12
8623,12
8624,12
8625,11
8626,12
8627,12
8628,11
8629,11
8630,12
8631,12
8632,13
8633,13
8634,13
8635,13
8636,13
8637,13
8638,13
8639,13
8640,13
8641,13
8642,13
8643,14
8644,14
8645,14
8646,14
8647,14
8648,14
8649,14
8650,13
8651,13
8652,13
8653,12
8654,11
8655,10
8656,10
8657,9
8658,10
8659,10
8660,10
8661,9
8662,9
8663,8
8664,7
8665,8
8666,8
8667,8
8668,9
8669,9
8670,9
8671,9
8672,8
8673,8
8674,8
8675,8
8676,7
8677,8
8678,8
8679,8
8680,7
8681,7
8682,8
8683,8
8684,9
8685,9
8686,9
8687,9
8688,9
8689,9
8690,9
8691,9
8692,9
8693,8
8694,9
8695,10
8696,10
8697,10
8698,10
8699,12
8700,13
8701,15
8702,15
8703,16
8704,16
8705,16
8706,16
8707,16
8708,15
8709,15
8710,14
8711,14
8712,14
8713,14
8714,14
8715,13
8716,13
8717,13
8718,12
8719,12
8720,12
8721,12
8722,12
8723,13
8724,13
8725,13
8726,13
8727,12
8728,12
8729,12
8730,12
8731,12
8732,10
8733,11
8734,10
8735,10
8736,10
8737,10
8738,10
8739,10
8740,10
8741,10
8742,10
8743,10
8744,9
8745,9
8746,9
8747,9
8748,9
8749,7
8750,6
8751,4
8752,4
8753,3
8754,3
8755,3
8756,3
8757,3
8758,3
8759,3
8760,3
8761,3
8762,3
8763,3
8764,3
8765,3
8766,4
8767,4
8768,5
8769,5
8770,5
8771,5
8772,5
8773,4
8774,6
8775,7
8776,7
8777,7
8778,7
8779,7
8780,7
8781,7
8782,7
8783,6
8784,6
8785,6
8786,6
8787,6
8788,6
8789,6
8790,6
8791,6
8792,7
8793,7
8794,7
8795,6
8796,6
8797,6
8798,7
8799,7
8800,7
8801,7
8802,8
8803,8
8804,8
8805,8
8806,8
8807,8
8808,8
8809,8
8810,8
8811,8
8812,8
8813,8
8814,8
8815,9
8816,8
8817,8
8818,7
8819,7
8820,8
8821,8
8822,8
8823,8
8824,6
8825,5
8826,6
8827,6
8828,6
8829,6
8830,6
8831,6
8832,6
8833,7
8834,7
8835,7
8836,7
8837,7
8838,7
8839,8
8840,8
8841,8
8842,7
8843,7
8844,7
8845,7
8846,8
8847,9
8848,8
8849,9
8850,9
8851,9
8852,8
8853,8
8854,8
8855,9
8856,9
8857,9
8858,10
8859,10
8860,10
8861,10
8862,10
8863,10
8864,10
8865,9
8866,9
8867,9
8868,9
8869,10
8870,9
8871,9
8872,9
8873,10
8874,10
8875,10
8876,9
8877,9
8878,9
8879,9
8880,9
8881,9
8882,9
8883,8
8884,8
8885,8
8886,8
8887,8
8888,8
8889,7
8890,7
8891,7
8892,7
8893,7
8894,7
8895,7
8896,6
8897,5
8898,5
8899,4
8900,4
8901,4
8902,4
8903,4
8904,4
8905,3
8906,3
8907,3
8908,2
8909,2
8910,2
8911,2
8912,2
8913,2
8914,2
8915,2
8916,2
8917,2
8918,2
8919,1
8920,2
8921,2
8922,2
8923,1
8924,1
8925,2
8926,2
8927,4
8928,4
8929,4
8930,4
8931,4
8932,4
8933,5
8934,6
8935,6
8936,6
8937,6
8938,6
8939,7
8940,7
8941,8
8942,8
8943,8
8944,8
8945,8
8946,8
8947,8
8948,8
8949,8
8950,8
8951,8
8952,8
8953,8
8954,8
8955,9
8956,9
8957,9
8958,9
8959,9
8960,9
8961,9
8962,9
8963,9
8964,9
8965,10
8966,10
8967,11
8968,11
8969,11
8970,10
8971,10
8972,10
8973,10
8974,10
8975,9
8976,9
8977,7
8978,7
8979,8
8980,8
8981,8
8982,9
8983,9
8984,8
8985,8
8986,8
8987,8
8988,8
8989,8
8990,8
8991,8
8992,8
8993,8
8994,8
8995,8
8996,8
8997,8
8998,8
8999,8
9000,8
9001,8
9002,8
9003,8
9004,8
9005,7
9006,8
9007,8
9008,8
9009,8
9010,8
9011,8
9012,8
9013,8
9014,8
9015,7
9016,8
9017,7
9018,7
9019,7
9020,8
9021,8
9022,9
9023,9
9024,9
9025,9
9026,10
9027,10
9028,10
9029,9
9030,9
9031,9
9032,8
9033,7
9034,7
9035,7
9036,7
9037,7
9038,7
9039,6
9040,6
9041,5
9042,5
9043,6
9044,6
9045,7
9046,7
9047,7
9048,7
9049,7
9050,7
9051,8
9052,8
9053,8
9054,8
9055,10
9056,9
9057,9
9058,10
9059,10
9060,10
9061,10
9062,10
9063,10
9064,10
9065,11
9066,10
9067,12
9068,12
9069,14
9070,13
9071,14
9072,13
9073,13
9074,13
9075,13
9076,12
9077,12
9078,12
9079,13
9080,13
9081,14
9082,15
9083,15
9084,15
9085,15
9086,15
9087,15
9088,15
9089,15
9090,15
9091,17
9092,17
9093,16
9094,16
9095,15
9096,16
9097,16
9098,17
9099,17
9100,17
9101,16
9102,16
9103,16
9104,18
9105,16
9106,18
9107,19
9108,18
9109,18
9110,19
9111,21
9112,23
9113,23
9114,23
9115,22
9116,22
9117,20
9118,20
9119,18
9120,18
9121,18
9122,18
9123,18
9124,18
9125,18
9126,19
9127,20
9128,20
9129,19
9130,19
9131,18
9132,17
9133,17
9134,17
9135,18
9136,18
9137,18
9138,19
9139,19
9140,19
9141,17
9142,17
9143,17
9144,17
9145,17
9146,16
9147,17
9148,16
9149,16
9150,16
9151,17
9152,17
9153,17
9154,15
9155,15
9156,13
9157,12
9158,13
9159,13
9160,13
9161,13
9162,12
9163,12
9164,12
9165,12
9166,12
9167,13
9168,13
9169,13
9170,13
9171,12
9172,12
9173,12
9174,12
9175,12
9176,12
9177,11
9178,11
9179,11
9180,11
9181,11
9182,11
9183,11
9184,11
9185,10
9186,10
9187,10
9188,9
9189,9
9190,9
9191,9
9192,9
9193,10
9194,10
9195,11
9196,11
9197,10
9198,10
9199,10
9200,10
9201,9
9202,9
9203,11
9204,11
9205,12
9206,13
9207,13
9208,12
9209,12
9210,11
9211,9
9212,8
9213,8
9214,8
9215,8
9216,8
9217,8
9218,8
9219,8
9220,8
9221,8
9222,8
9223,8
9224,8
9225,8
9226,7
9227,7
9228,7
9229,7
9230,7
9231,7
9232,7
9233,8
9234,8
9235,9
9236,9
9237,9
9238,9
9239,9
9240,9
9241,10
9242,10
9243,10
9244,10
9245,9
9246,10
9247,10
9248,10
9249,10
9250,10
9251,10
9252,10
9253,10
9254,10
9255,9
9256,8
9257,8
9258,8
9259,8
9260,8
9261,9
9262,9
9263,9
9264,10
9265,10
9266,10
9267,9
9268,10
9269,12
9270,13
9271,13
9272,13
9273,14
9274,14
9275,14
9276,14
9277,14
9278,14
9279,14
9280,14
9281,14
9282,14
9283,13
9284,14
9285,13
9286,13
9287,13
9288,13
9289,13
9290,14
9291,13
9292,13
9293,14
9294,15
9295,15
9296,14
9297,14
9298,14
9299,14
9300,14
9301,14
9302,14
9303,12
9304,12
9305,12
9306,12
9307,12
9308,12
9309,12
9310,13
9311,12
9312,12
9313,13
9314,12
9315,13
9316,13
9317,14
9318,14
9319,12
9320,11
9321,11
9322,12
9323,11
9324,11
